id_farmaco,num_apariciones,lista_dianas,potencia_media,nombre
CHEMBL3688808,2,['BACE1'],5.51,Sin nombre
CHEMBL3688812,2,['BACE1'],7.6,Sin nombre
CHEMBL3688813,2,['BACE1'],7.41,Sin nombre
CHEMBL3688814,2,['BACE1'],7.04,Sin nombre
CHEMBL3688815,2,['BACE1'],7.6,Sin nombre
CHEMBL3688816,2,['BACE1'],7.94,Sin nombre
CHEMBL3688817,2,['BACE1'],6.7,Sin nombre
CHEMBL3688818,2,['BACE1'],6.87,Sin nombre
CHEMBL3688819,2,['BACE1'],7.84,Sin nombre
CHEMBL3688820,2,['BACE1'],7.77,Sin nombre
CHEMBL3693255,2,['BACE1'],5.27,Sin nombre
CHEMBL3695730,2,['BACE1'],9.175,Sin nombre
CHEMBL3688822,2,['BACE1'],7.47,Sin nombre
CHEMBL3688823,2,['BACE1'],7.15,Sin nombre
CHEMBL3688824,2,['BACE1'],7.3,Sin nombre
CHEMBL3688826,2,['BACE1'],6.275,Sin nombre
CHEMBL3688828,2,['BACE1'],6.755,Sin nombre
CHEMBL3693222,2,['BACE1'],7.62,Sin nombre
CHEMBL3693223,2,['BACE1'],7.12,Sin nombre
CHEMBL3693224,2,['BACE1'],7.53,Sin nombre
CHEMBL3693225,2,['BACE1'],7.33,Sin nombre
CHEMBL3693226,2,['BACE1'],6.49,Sin nombre
CHEMBL3693228,2,['BACE1'],6.89,Sin nombre
CHEMBL3693229,2,['BACE1'],6.84,Sin nombre
CHEMBL3693230,2,['BACE1'],7.32,Sin nombre
CHEMBL3693231,2,['BACE1'],7.37,Sin nombre
CHEMBL3703214,2,['BACE1'],4.6850000000000005,Sin nombre
CHEMBL3703216,2,['BACE1'],4.785,Sin nombre
CHEMBL3703217,2,['BACE1'],4.25,Sin nombre
CHEMBL3703218,2,['BACE1'],4.835,Sin nombre
CHEMBL3703219,2,['BACE1'],4.54,Sin nombre
CHEMBL3703224,2,['BACE1'],6.005,Sin nombre
CHEMBL3693233,2,['BACE1'],6.94,Sin nombre
CHEMBL3693234,2,['BACE1'],7.58,Sin nombre
CHEMBL3693236,2,['BACE1'],7.29,Sin nombre
CHEMBL3693237,2,['BACE1'],4.85,Sin nombre
CHEMBL3693238,2,['BACE1'],5.28,Sin nombre
CHEMBL3693240,2,['BACE1'],5.99,Sin nombre
CHEMBL3693249,2,['BACE1'],5.92,Sin nombre
CHEMBL3693250,2,['BACE1'],5.06,Sin nombre
CHEMBL3693252,2,['BACE1'],5.66,Sin nombre
CHEMBL3693253,2,['BACE1'],6.3,Sin nombre
CHEMBL3703233,2,['BACE1'],7.265,Sin nombre
CHEMBL3703234,2,['BACE1'],7.109999999999999,Sin nombre
CHEMBL3703235,2,['BACE1'],7.825,Sin nombre
CHEMBL3703236,2,['BACE1'],6.59,Sin nombre
CHEMBL3703237,2,['BACE1'],7.02,Sin nombre
CHEMBL3703238,2,['BACE1'],5.92,Sin nombre
CHEMBL3703239,2,['BACE1'],6.245,Sin nombre
CHEMBL3703241,2,['BACE1'],5.8149999999999995,Sin nombre
CHEMBL3703242,2,['BACE1'],4.26,Sin nombre
CHEMBL3703246,2,['BACE1'],5.01,Sin nombre
CHEMBL3703247,2,['BACE1'],5.779999999999999,Sin nombre
CHEMBL3695732,2,['BACE1'],7.5200000000000005,Sin nombre
CHEMBL369661,2,['ACHE'],7.16,Sin nombre
CHEMBL3703208,2,['BACE1'],5.02,Sin nombre
CHEMBL3703209,2,['BACE1'],6.02,Sin nombre
CHEMBL3703210,2,['BACE1'],5.17,Sin nombre
CHEMBL2177316,2,['BACE1'],5.845,Sin nombre
CHEMBL2177317,2,['BACE1'],7.225,Sin nombre
CHEMBL2177318,2,['BACE1'],5.875,Sin nombre
CHEMBL2177319,2,['BACE1'],5.6850000000000005,Sin nombre
CHEMBL2177320,2,['BACE1'],5.765,Sin nombre
CHEMBL2177321,2,['BACE1'],5.265000000000001,Sin nombre
CHEMBL2177322,2,['BACE1'],5.5600000000000005,Sin nombre
CHEMBL2177323,2,['BACE1'],5.595000000000001,Sin nombre
CHEMBL2177324,2,['BACE1'],5.46,Sin nombre
CHEMBL3703260,2,['BACE1'],6.54,Sin nombre
CHEMBL3703261,2,['BACE1'],6.3149999999999995,Sin nombre
CHEMBL3703264,2,['BACE1'],5.29,Sin nombre
CHEMBL3703265,2,['BACE1'],5.425,Sin nombre
CHEMBL3703228,2,['BACE1'],6.17,Sin nombre
CHEMBL3703231,2,['BACE1'],6.295,Sin nombre
CHEMBL3703232,2,['BACE1'],7.555,Sin nombre
CHEMBL3703284,2,['BACE1'],6.805,Sin nombre
CHEMBL3703285,2,['BACE1'],7.04,Sin nombre
CHEMBL3703248,2,['BACE1'],6.615,Sin nombre
CHEMBL3703249,2,['BACE1'],6.61,Sin nombre
CHEMBL3703250,2,['BACE1'],5.449999999999999,Sin nombre
CHEMBL3703251,2,['BACE1'],5.74,Sin nombre
CHEMBL3703252,2,['BACE1'],6.055,Sin nombre
CHEMBL3703256,2,['BACE1'],6.744999999999999,Sin nombre
CHEMBL3703258,2,['BACE1'],5.82,Sin nombre
CHEMBL3703259,2,['BACE1'],6.29,Sin nombre
CHEMBL2177342,2,['BACE1'],7.54,Sin nombre
CHEMBL2177468,2,['BACE1'],6.13,Sin nombre
CHEMBL2177469,2,['BACE1'],5.859999999999999,Sin nombre
CHEMBL2177470,2,['BACE1'],7.0,Sin nombre
CHEMBL2177314,2,['BACE1'],5.085,Sin nombre
CHEMBL2177315,2,['BACE1'],5.415,Sin nombre
CHEMBL3703300,2,['BACE1'],6.27,Sin nombre
CHEMBL3703301,2,['BACE1'],6.154999999999999,Sin nombre
CHEMBL3703302,2,['BACE1'],7.07,Sin nombre
CHEMBL3703303,2,['BACE1'],7.449999999999999,Sin nombre
CHEMBL3703304,2,['BACE1'],6.29,Sin nombre
CHEMBL3703305,2,['BACE1'],6.145,Sin nombre
CHEMBL3703268,2,['BACE1'],6.38,Sin nombre
CHEMBL3703269,2,['BACE1'],5.89,Sin nombre
CHEMBL3703270,2,['BACE1'],6.465,Sin nombre
CHEMBL3703271,2,['BACE1'],6.63,Sin nombre
CHEMBL3703272,2,['BACE1'],6.62,Sin nombre
CHEMBL3703274,2,['BACE1'],5.695,Sin nombre
CHEMBL3703278,2,['BACE1'],6.06,Sin nombre
CHEMBL3703279,2,['BACE1'],5.9350000000000005,Sin nombre
CHEMBL3703281,2,['BACE1'],6.95,Sin nombre
CHEMBL3703282,2,['BACE1'],6.9350000000000005,Sin nombre
CHEMBL3707005,2,['BACE1'],6.3100000000000005,Sin nombre
CHEMBL3707011,2,['BACE1'],7.33,Sin nombre
CHEMBL3734776,2,['GSK3B'],5.68,Sin nombre
CHEMBL3734853,2,['GSK3B'],5.85,Sin nombre
CHEMBL3734895,2,['GSK3B'],6.52,Sin nombre
CHEMBL3734911,2,['GSK3B'],6.475,Sin nombre
CHEMBL3734924,2,['GSK3B'],6.44,Sin nombre
CHEMBL3734956,2,['GSK3B'],6.3149999999999995,Sin nombre
CHEMBL3734973,2,['GSK3B'],6.02,Sin nombre
CHEMBL3703289,2,['BACE1'],7.17,Sin nombre
CHEMBL3703291,2,['BACE1'],7.28,Sin nombre
CHEMBL3703293,2,['BACE1'],5.625,Sin nombre
CHEMBL3703294,2,['BACE1'],6.09,Sin nombre
CHEMBL3703296,2,['BACE1'],6.205,Sin nombre
CHEMBL3703297,2,['BACE1'],6.005,Sin nombre
CHEMBL3703299,2,['BACE1'],6.0,Sin nombre
CHEMBL3735079,2,['GSK3B'],7.324999999999999,Sin nombre
CHEMBL3735154,2,['GSK3B'],6.46,Sin nombre
CHEMBL3735176,2,['GSK3B'],8.01,Sin nombre
CHEMBL3735215,2,['GSK3B'],7.96,Sin nombre
CHEMBL3735246,2,['GSK3B'],7.15,Sin nombre
CHEMBL3735293,2,['GSK3B'],6.16,Sin nombre
CHEMBL3735347,2,['GSK3B'],6.41,Sin nombre
CHEMBL3735445,2,['GSK3B'],6.145,Sin nombre
CHEMBL3735459,2,['GSK3B'],7.2,Sin nombre
CHEMBL3735497,2,['GSK3B'],6.06,Sin nombre
CHEMBL3703307,2,['BACE1'],5.720000000000001,Sin nombre
CHEMBL3703308,2,['BACE1'],6.03,Sin nombre
CHEMBL3703309,2,['BACE1'],5.4399999999999995,Sin nombre
CHEMBL3703310,2,['BACE1'],5.87,Sin nombre
CHEMBL3703312,2,['BACE1'],5.68,Sin nombre
CHEMBL3703314,2,['BACE1'],5.76,Sin nombre
CHEMBL2177107,2,['BACE1'],8.350000000000001,Sin nombre
CHEMBL2177113,2,['BACE1'],7.4,Sin nombre
CHEMBL2177142,2,['GSK3B'],7.35,Sin nombre
CHEMBL2177301,2,['BACE1'],8.145,Sin nombre
CHEMBL2177302,2,['BACE1'],8.405000000000001,Sin nombre
CHEMBL2177303,2,['BACE1'],9.004999999999999,Sin nombre
CHEMBL2177304,2,['BACE1'],8.67,Sin nombre
CHEMBL2177305,2,['BACE1'],9.21,Sin nombre
CHEMBL2177307,2,['BACE1'],6.67,Sin nombre
CHEMBL2177308,2,['BACE1'],7.775,Sin nombre
CHEMBL3735856,2,['GSK3B'],7.734999999999999,Sin nombre
CHEMBL3735882,2,['GSK3B'],5.85,Sin nombre
CHEMBL3735967,2,['GSK3B'],7.515,Sin nombre
CHEMBL3735984,2,['GSK3B'],6.19,Sin nombre
CHEMBL3735986,2,['GSK3B'],8.11,Sin nombre
CHEMBL3735042,2,['ACHE'],5.085,Sin nombre
CHEMBL3736458,2,['GSK3B'],6.0649999999999995,Sin nombre
CHEMBL3736462,2,['GSK3B'],6.46,Sin nombre
CHEMBL3735527,2,['GSK3B'],5.965,Sin nombre
CHEMBL3735529,2,['GSK3B'],6.48,Sin nombre
CHEMBL3735606,2,['ACHE'],5.220000000000001,Sin nombre
CHEMBL3735613,2,['GSK3B'],6.58,Sin nombre
CHEMBL3735637,2,['GSK3B'],5.984999999999999,Sin nombre
CHEMBL3735772,2,['GSK3B'],6.17,Sin nombre
CHEMBL3735779,2,['GSK3B'],7.035,Sin nombre
CHEMBL3735837,2,['GSK3B'],6.4,Sin nombre
CHEMBL2177325,2,['BACE1'],6.244999999999999,Sin nombre
CHEMBL2177326,2,['BACE1'],5.66,Sin nombre
CHEMBL2177327,2,['BACE1'],5.365,Sin nombre
CHEMBL2177328,2,['BACE1'],5.375,Sin nombre
CHEMBL2177329,2,['BACE1'],5.55,Sin nombre
CHEMBL217374,2,['BACE1'],6.495,Sin nombre
CHEMBL3742160,2,['BACE1'],8.82,Sin nombre
CHEMBL374512,2,['BACE1'],5.47,Sin nombre
CHEMBL3745922,2,['BACE1'],5.84,Sin nombre
CHEMBL374729,2,['ACHE'],6.109999999999999,Sin nombre
CHEMBL3736086,2,['GSK3B'],6.835,Sin nombre
CHEMBL3736122,2,['GSK3B'],6.25,Sin nombre
CHEMBL3736164,2,['GSK3B'],6.7,Sin nombre
CHEMBL3736167,2,['GSK3B'],7.545,Sin nombre
CHEMBL3736196,2,['GSK3B'],6.25,Sin nombre
CHEMBL3736223,2,['GSK3B'],7.205,Sin nombre
CHEMBL3736339,2,['ACHE'],5.985,Sin nombre
CHEMBL3736396,2,['GSK3B'],6.24,Sin nombre
CHEMBL3736399,2,['GSK3B'],6.4,Sin nombre
CHEMBL3736404,2,['GSK3B'],6.17,Sin nombre
CHEMBL3736418,2,['GSK3B'],5.855,Sin nombre
CHEMBL3736455,2,['GSK3B'],7.725,Sin nombre
CHEMBL2158253,2,['BACE1'],7.91,Sin nombre
CHEMBL2158255,2,['BACE1'],6.18,Sin nombre
CHEMBL376072,2,['BACE1'],7.11,Sin nombre
CHEMBL376277,2,['BACE1'],7.95,Sin nombre
CHEMBL3763318,2,"['BACE1', 'GSK3B']",6.265,Sin nombre
CHEMBL3763728,2,"['BACE1', 'GSK3B']",6.5,Sin nombre
CHEMBL3736476,2,['GSK3B'],6.44,Sin nombre
CHEMBL373651,2,['ACHE'],5.745,Sin nombre
CHEMBL3739843,2,['BACE1'],8.024999999999999,Sin nombre
CHEMBL3740508,2,['BACE1'],6.16,Sin nombre
CHEMBL3740820,2,['BACE1'],7.68,Sin nombre
CHEMBL3741055,2,['BACE1'],7.92,Sin nombre
CHEMBL3741282,2,['BACE1'],7.52,Sin nombre
CHEMBL3741314,2,['BACE1'],7.52,Sin nombre
CHEMBL3741614,2,['BACE1'],8.05,Sin nombre
CHEMBL3741792,2,['BACE1'],9.0,Sin nombre
CHEMBL375077,2,['ACHE'],4.93,Sin nombre
CHEMBL375217,2,['BACE1'],6.705,Sin nombre
CHEMBL3752227,2,['ACHE'],5.25,Sin nombre
CHEMBL3752467,2,"['ACHE', 'BACE1']",7.470000000000001,Sin nombre
CHEMBL3752685,2,"['ACHE', 'BACE1']",7.105,Sin nombre
CHEMBL3752926,2,"['ACHE', 'BACE1']",6.865,Sin nombre
CHEMBL3753360,2,"['ACHE', 'BACE1']",6.57,Sin nombre
CHEMBL3753957,2,"['ACHE', 'BACE1']",6.65,Sin nombre
CHEMBL375862,2,['ACHE'],6.005,Sin nombre
CHEMBL2177309,2,['BACE1'],7.37,Sin nombre
CHEMBL2177310,2,['BACE1'],5.3149999999999995,Sin nombre
CHEMBL2177311,2,['BACE1'],5.220000000000001,Sin nombre
CHEMBL2177312,2,['BACE1'],5.195,Sin nombre
CHEMBL2177313,2,['BACE1'],4.915,Sin nombre
CHEMBL2152921,2,['BACE1'],9.185,Sin nombre
CHEMBL2158252,2,['BACE1'],7.9399999999999995,Sin nombre
CHEMBL3818089,2,['ACHE'],6.275,Sin nombre
CHEMBL3763815,2,"['BACE1', 'GSK3B']",5.6,Sin nombre
CHEMBL376434,2,['ACHE'],5.66,Sin nombre
CHEMBL3764465,2,"['BACE1', 'GSK3B']",5.4350000000000005,Sin nombre
CHEMBL3764532,2,"['BACE1', 'GSK3B']",5.71,Sin nombre
CHEMBL3765050,2,"['BACE1', 'GSK3B']",5.745,Sin nombre
CHEMBL3765061,2,"['BACE1', 'GSK3B']",5.635,Sin nombre
CHEMBL3765195,2,"['BACE1', 'GSK3B']",5.52,Sin nombre
CHEMBL3765319,2,"['BACE1', 'GSK3B']",5.234999999999999,Sin nombre
CHEMBL3765711,2,"['BACE1', 'GSK3B']",5.574999999999999,Sin nombre
CHEMBL377581,2,['BACE1'],6.96,Sin nombre
CHEMBL377625,2,['BACE1'],7.859999999999999,Sin nombre
CHEMBL378032,2,['BACE1'],6.0,Sin nombre
CHEMBL378052,2,['BACE1'],7.16,Sin nombre
CHEMBL379067,2,['BACE1'],7.0,Sin nombre
CHEMBL3747766,2,['BACE1'],6.345,Sin nombre
CHEMBL3883958,2,['BACE1'],4.775,Sin nombre
CHEMBL379334,2,['BACE1'],5.9,Sin nombre
CHEMBL379513,2,['BACE1'],7.88,Sin nombre
CHEMBL379781,2,['BACE1'],7.005,Sin nombre
CHEMBL379820,2,['BACE1'],7.17,Sin nombre
CHEMBL380257,2,['BACE1'],6.265000000000001,Sin nombre
CHEMBL380381,2,['BACE1'],8.19,Sin nombre
CHEMBL380521,2,['BACE1'],5.29,Sin nombre
CHEMBL3805852,2,['BACE1'],9.15,Sin nombre
CHEMBL3808441,2,['BACE1'],7.385,Sin nombre
CHEMBL3808967,2,['BACE1'],6.775,Sin nombre
CHEMBL3809870,2,['BACE1'],8.45,Sin nombre
CHEMBL3809897,2,['BACE1'],7.095,Sin nombre
CHEMBL381617,2,['BACE1'],5.279999999999999,Sin nombre
CHEMBL381618,2,['BACE1'],5.885,Sin nombre
CHEMBL3818084,2,"['ACHE', 'BACE1']",6.925000000000001,Sin nombre
CHEMBL2151316,2,['BACE1'],7.08,Sin nombre
CHEMBL2152899,2,['BACE1'],7.92,Sin nombre
CHEMBL2152904,2,['BACE1'],8.399999999999999,Sin nombre
CHEMBL2152905,2,['BACE1'],8.31,Sin nombre
CHEMBL3892657,2,['BACE1'],7.715,Sin nombre
CHEMBL3892989,2,['BACE1'],7.3149999999999995,Sin nombre
CHEMBL3818512,2,['ACHE'],6.140000000000001,Sin nombre
CHEMBL3818689,2,['ACHE'],6.43,Sin nombre
CHEMBL3818992,2,['ACHE'],5.8,Sin nombre
CHEMBL381919,2,['BACE1'],6.17,Sin nombre
CHEMBL3819548,2,['ACHE'],6.369999999999999,Sin nombre
CHEMBL3824248,2,['ACHE'],5.89,Sin nombre
CHEMBL384496,2,['BACE1'],6.385,Sin nombre
CHEMBL384678,2,['BACE1'],6.18,Sin nombre
CHEMBL385374,2,['BACE1'],7.76,Sin nombre
CHEMBL385778,2,['ACHE'],5.875,Sin nombre
CHEMBL3890867,2,['BACE1'],8.45,Sin nombre
CHEMBL3890986,2,['GSK3B'],5.234999999999999,Sin nombre
CHEMBL3891139,2,['GSK3B'],7.34,Sin nombre
CHEMBL3891377,2,['BACE1'],7.09,Sin nombre
CHEMBL3891534,2,['BACE1'],7.66,Sin nombre
CHEMBL3891585,2,['BACE1'],7.335,Sin nombre
CHEMBL3891756,2,['BACE1'],7.015000000000001,Sin nombre
CHEMBL3891839,2,['BACE1'],8.02,Sin nombre
CHEMBL2158256,2,['BACE1'],7.275,Sin nombre
CHEMBL2158257,2,['BACE1'],7.27,Sin nombre
CHEMBL2158259,2,['BACE1'],6.68,Sin nombre
CHEMBL2151240,2,['BACE1'],8.129999999999999,Sin nombre
CHEMBL2151241,2,['BACE1'],8.485,Sin nombre
CHEMBL2151242,2,['BACE1'],8.235,Sin nombre
CHEMBL2151243,2,['BACE1'],8.83,Sin nombre
CHEMBL2151244,2,['BACE1'],8.254999999999999,Sin nombre
CHEMBL3897411,2,['BACE1'],6.975,Sin nombre
CHEMBL3897461,2,['BACE1'],6.27,Sin nombre
CHEMBL3897736,2,['BACE1'],5.845000000000001,Sin nombre
CHEMBL3897786,2,['BACE1'],7.7,Sin nombre
CHEMBL3898181,2,['BACE1'],8.46,Sin nombre
CHEMBL3893892,2,['BACE1'],8.82,Sin nombre
CHEMBL3894342,2,['BACE1'],4.93,Sin nombre
CHEMBL3894452,2,['BACE1'],8.48,Sin nombre
CHEMBL3894514,2,['BACE1'],8.15,Sin nombre
CHEMBL3894515,2,['BACE1'],6.665,Sin nombre
CHEMBL3894571,2,['GSK3B'],6.055,Sin nombre
CHEMBL3895159,2,['BACE1'],8.59,Sin nombre
CHEMBL3895405,2,['BACE1'],7.57,Sin nombre
CHEMBL3895666,2,['BACE1'],7.9,Sin nombre
CHEMBL3896202,2,['BACE1'],7.625,Sin nombre
CHEMBL3890713,2,['BACE1'],7.92,Sin nombre
CHEMBL3896307,2,['BACE1'],6.16,Sin nombre
CHEMBL3896388,2,['BACE1'],7.58,Sin nombre
CHEMBL3896653,2,['BACE1'],8.2,Sin nombre
CHEMBL3896886,2,['BACE1'],7.58,Sin nombre
CHEMBL3897052,2,['BACE1'],8.59,Sin nombre
CHEMBL2152906,2,['BACE1'],8.5,Sin nombre
CHEMBL2152912,2,['BACE1'],8.209999999999999,Sin nombre
CHEMBL2152913,2,['BACE1'],8.46,Sin nombre
CHEMBL212578,2,['BACE1'],6.82,Sin nombre
CHEMBL212627,2,['BACE1'],7.1,Sin nombre
CHEMBL213904,2,['BACE1'],7.1,Sin nombre
CHEMBL2151148,2,['BACE1'],8.25,Sin nombre
CHEMBL2151150,2,['BACE1'],7.615,Sin nombre
CHEMBL2151152,2,['BACE1'],8.364999999999998,Sin nombre
CHEMBL2151153,2,['BACE1'],7.984999999999999,Sin nombre
CHEMBL2151154,2,['BACE1'],7.52,Sin nombre
CHEMBL3902460,2,['BACE1'],7.0,Sin nombre
CHEMBL3902558,2,['BACE1'],7.24,Sin nombre
CHEMBL3902829,2,['BACE1'],7.26,Sin nombre
CHEMBL3903281,2,['BACE1'],8.41,Sin nombre
CHEMBL3898408,2,['BACE1'],4.85,Sin nombre
CHEMBL3898686,2,['BACE1'],7.55,Sin nombre
CHEMBL3898875,2,['BACE1'],7.15,Sin nombre
CHEMBL3898955,2,['BACE1'],7.404999999999999,Sin nombre
CHEMBL3899206,2,['BACE1'],7.54,Sin nombre
CHEMBL3899247,2,['BACE1'],7.32,Sin nombre
CHEMBL3899302,2,['BACE1'],7.83,Sin nombre
CHEMBL3899306,2,['BACE1'],6.915,Sin nombre
CHEMBL3900111,2,['BACE1'],6.76,Sin nombre
CHEMBL3900583,2,['BACE1'],7.66,Sin nombre
CHEMBL3901027,2,['BACE1'],7.0,Sin nombre
CHEMBL3896298,2,['BACE1'],6.09,Sin nombre
CHEMBL3904970,2,['BACE1'],7.05,Sin nombre
CHEMBL3905251,2,['BACE1'],7.484999999999999,Sin nombre
CHEMBL3905256,2,['BACE1'],5.055,Sin nombre
CHEMBL3905422,2,['BACE1'],7.27,Sin nombre
CHEMBL3905425,2,['BACE1'],6.7,Sin nombre
CHEMBL3905535,2,['BACE1'],6.87,Sin nombre
CHEMBL3905707,2,['BACE1'],7.64,Sin nombre
CHEMBL3905742,2,['BACE1'],7.03,Sin nombre
CHEMBL3901045,2,['BACE1'],8.64,Sin nombre
CHEMBL3901216,2,['BACE1'],7.1,Sin nombre
CHEMBL3901695,2,['BACE1'],6.869999999999999,Sin nombre
CHEMBL3901805,2,['BACE1'],6.43,Sin nombre
CHEMBL3901821,2,['BACE1'],9.1,Sin nombre
CHEMBL3901886,2,['BACE1'],7.61,Sin nombre
CHEMBL3902302,2,['BACE1'],7.155,Sin nombre
CHEMBL3902314,2,['BACE1'],8.23,Sin nombre
CHEMBL209372,2,['BACE1'],7.925000000000001,Sin nombre
CHEMBL209795,2,['BACE1'],6.92,Sin nombre
CHEMBL210414,2,['BACE1'],7.67,Sin nombre
CHEMBL211097,2,['BACE1'],5.42,Sin nombre
CHEMBL211214,2,['BACE1'],6.2,Sin nombre
CHEMBL211256,2,['BACE1'],7.05,Sin nombre
CHEMBL3907727,2,['BACE1'],8.66,Sin nombre
CHEMBL3908165,2,['BACE1'],8.01,Sin nombre
CHEMBL3908263,2,['BACE1'],7.74,Sin nombre
CHEMBL3903880,2,['BACE1'],7.41,Sin nombre
CHEMBL3903960,2,['BACE1'],7.484999999999999,Sin nombre
CHEMBL3904430,2,['BACE1'],7.574999999999999,Sin nombre
CHEMBL3904438,2,['BACE1'],8.75,Sin nombre
CHEMBL3904483,2,['BACE1'],7.83,Sin nombre
CHEMBL390456,2,['BACE1'],8.22,Sin nombre
CHEMBL3904617,2,['BACE1'],6.635,Sin nombre
CHEMBL3906242,2,['BACE1'],5.3,Sin nombre
CHEMBL3906323,2,['BACE1'],8.17,Sin nombre
CHEMBL3906436,2,['BACE1'],7.12,Sin nombre
CHEMBL3906761,2,['BACE1'],7.039999999999999,Sin nombre
CHEMBL3906909,2,['BACE1'],6.87,Sin nombre
CHEMBL3906965,2,['BACE1'],6.2,Sin nombre
CHEMBL3907442,2,['BACE1'],5.42,Sin nombre
CHEMBL2151235,2,['BACE1'],8.51,Sin nombre
CHEMBL2151236,2,['BACE1'],7.97,Sin nombre
CHEMBL2151237,2,['BACE1'],8.66,Sin nombre
CHEMBL2151238,2,['BACE1'],8.370000000000001,Sin nombre
CHEMBL2151239,2,['BACE1'],7.855,Sin nombre
CHEMBL208808,2,['BACE1'],6.95,Sin nombre
CHEMBL208809,2,['BACE1'],7.25,Sin nombre
CHEMBL208903,2,['BACE1'],7.34,Sin nombre
CHEMBL209052,2,['BACE1'],6.0,Sin nombre
CHEMBL3912104,2,['BACE1'],7.91,Sin nombre
CHEMBL3912399,2,['BACE1'],7.525,Sin nombre
CHEMBL3912808,2,['BACE1'],7.89,Sin nombre
CHEMBL3913101,2,['BACE1'],7.58,Sin nombre
CHEMBL3913436,2,['BACE1'],7.88,Sin nombre
CHEMBL3913444,2,['BACE1'],6.955,Sin nombre
CHEMBL3908288,2,['BACE1'],7.835,Sin nombre
CHEMBL3908739,2,['BACE1'],4.965,Sin nombre
CHEMBL3908807,2,['BACE1'],4.725,Sin nombre
CHEMBL3909033,2,['BACE1'],7.045,Sin nombre
CHEMBL3909292,2,['BACE1'],6.64,Sin nombre
CHEMBL3909571,2,['BACE1'],7.72,Sin nombre
CHEMBL3910073,2,['BACE1'],7.92,Sin nombre
CHEMBL3910142,2,['ACHE'],7.54,Sin nombre
CHEMBL3910708,2,['BACE1'],6.45,Sin nombre
CHEMBL3905878,2,['BACE1'],8.3,Sin nombre
CHEMBL3914405,2,['BACE1'],8.09,Sin nombre
CHEMBL3915000,2,['BACE1'],6.695,Sin nombre
CHEMBL3915277,2,['BACE1'],7.455,Sin nombre
CHEMBL3915489,2,['GSK3B'],5.545,Sin nombre
CHEMBL3915529,2,['BACE1'],6.635,Sin nombre
CHEMBL3915646,2,['BACE1'],7.5600000000000005,Sin nombre
CHEMBL3915849,2,['BACE1'],5.335000000000001,Sin nombre
CHEMBL3916104,2,['BACE1'],7.945,Sin nombre
CHEMBL3916241,2,['BACE1'],4.955,Sin nombre
CHEMBL3910991,2,['BACE1'],9.0,Sin nombre
CHEMBL3910995,2,['BACE1'],7.37,Sin nombre
CHEMBL3911117,2,['BACE1'],7.24,Sin nombre
CHEMBL3911190,2,['GSK3B'],5.84,Sin nombre
CHEMBL3911484,2,['BACE1'],6.7,Sin nombre
CHEMBL3911798,2,['BACE1'],7.59,Sin nombre
CHEMBL3911980,2,['BACE1'],8.05,Sin nombre
CHEMBL2048060,2,['BACE1'],7.555,Sin nombre
CHEMBL2048061,2,['BACE1'],6.6899999999999995,Sin nombre
CHEMBL2048062,2,['BACE1'],6.93,Sin nombre
CHEMBL2048063,2,['BACE1'],7.24,Sin nombre
CHEMBL2048674,2,['GSK3B'],7.89,Sin nombre
CHEMBL204895,2,['ACHE'],7.220000000000001,Sin nombre
CHEMBL205231,2,['ACHE'],7.985,Sin nombre
CHEMBL205340,2,['ACHE'],7.03,Sin nombre
CHEMBL3917335,2,['BACE1'],7.43,Sin nombre
CHEMBL3917387,2,['BACE1'],7.55,Sin nombre
CHEMBL3917401,2,['BACE1'],5.97,Sin nombre
CHEMBL3917490,2,['BACE1'],5.05,Sin nombre
CHEMBL3913544,2,['BACE1'],7.585,Sin nombre
CHEMBL3913558,2,['BACE1'],7.33,Sin nombre
CHEMBL3913966,2,['BACE1'],7.63,Sin nombre
CHEMBL3914387,2,['BACE1'],7.295,Sin nombre
CHEMBL3919711,2,['BACE1'],7.61,Sin nombre
CHEMBL3920732,2,['BACE1'],7.805,Sin nombre
CHEMBL3920773,2,['BACE1'],7.54,Sin nombre
CHEMBL3920806,2,['BACE1'],7.8,Sin nombre
CHEMBL3916393,2,['BACE1'],7.94,Sin nombre
CHEMBL3916549,2,['BACE1'],8.35,Sin nombre
CHEMBL3916726,2,['BACE1'],8.48,Sin nombre
CHEMBL3916872,2,['BACE1'],7.88,Sin nombre
CHEMBL3917003,2,['BACE1'],7.47,Sin nombre
CHEMBL3917242,2,['BACE1'],7.32,Sin nombre
CHEMBL211563,2,['BACE1'],8.085,Sin nombre
CHEMBL211899,2,['BACE1'],6.324999999999999,Sin nombre
CHEMBL211995,2,['BACE1'],6.52,Sin nombre
CHEMBL212203,2,['BACE1'],6.5,Sin nombre
CHEMBL2048058,2,['BACE1'],7.734999999999999,Sin nombre
CHEMBL2048059,2,['BACE1'],7.6899999999999995,Sin nombre
CHEMBL2048043,2,['BACE1'],7.01,Sin nombre
CHEMBL2048044,2,['BACE1'],7.68,Sin nombre
CHEMBL2048045,2,['BACE1'],7.58,Sin nombre
CHEMBL2048046,2,['BACE1'],6.555,Sin nombre
CHEMBL2048048,2,['BACE1'],6.71,Sin nombre
CHEMBL2048049,2,['BACE1'],6.859999999999999,Sin nombre
CHEMBL2048050,2,['BACE1'],7.75,Sin nombre
CHEMBL3922674,2,['BACE1'],7.75,Sin nombre
